Letter,MAD1,ptp1,SC1,fftPeak1,meanFFTOne1,meanFFTTwo1,meanFFTThree1,meanFFTFour1,meanFFTFive1,stdFFTOne1,stdFFTTwo1,stdFFTThree1,stdFFTFour1,stdFFTFive1,meanSTFTOne1,meanSTFTTwo1,meanSTFTThree1,meanSTFTFour1,meanSTFTFive1,stdSTFTOne1,stdSTFTTwo1,stdSTFTThree1,stdSTFTFour1,stdSTFTFive1,MAD2,ptp2,SC2,fftPeak2,meanFFTOne2,meanFFTTwo2,meanFFTThree2,meanFFTFour2,meanFFTFive2,stdFFTOne2,stdFFTTwo2,stdFFTThree2,stdFFTFour2,stdFFTFive2,meanSTFTOne2,meanSTFTTwo2,meanSTFTThree2,meanSTFTFour2,meanSTFTFive2,stdSTFTOne2,stdSTFTTwo2,stdSTFTThree2,stdSTFTFour2,stdSTFTFive2
P,0.520978021,19.55587861,0.226796858,3.571428571,47.55868316,31.25624284,69.36767143,31.10122944,60.95827642,47.68920839,9.260822058,1.656775783,9.370647034,2.024397062,5.078383575,6.953820722,2.815030406,4.093196537,1.63558244,0.259792158,1.326338651,0.206081968,0.34975797,0.07453319,0.674611754,14.51335355,0.251457578,3.571428571,73.86469379,44.40643338,51.65939063,18.34739894,40.56191354,14.08887347,15.95770454,4.602957626,14.41126008,2.310705314,6.076680399,5.51695487,3.545721649,3.185017222,2.555959816,0.358755448,1.940244755,0.214308722,0.484244155,0.103741047
P,0.496545579,19.02005962,0.220683996,3.571428571,56.43432877,39.63131784,76.52321016,25.30280495,54.23411656,38.76932579,9.433307969,1.670142407,8.41715335,2.56904948,5.047166908,7.638261879,2.858061769,4.127092492,1.780320503,0.305889482,1.50824505,0.210265352,0.378004831,0.075807284,0.590891338,15.67219117,0.245563696,3.571428571,73.0104494,54.74765407,59.91085859,14.98075507,39.94301117,11.20445663,21.12629999,9.414560173,14.02878756,2.404339943,5.412192854,6.756100158,3.530615462,3.833469991,2.425532668,0.459214393,1.899179219,0.271651228,0.538191187,0.116838384
P,0.630266031,9.992964853,0.254232826,4.464285714,76.32399388,75.89522401,38.61253235,9.287023771,19.5009307,9.330812225,12.91250075,1.931844889,12.97152735,2.5035529,5.314814856,4.830076597,2.689413981,1.077595182,2.222511803,0.402046532,1.853190996,0.264153464,0.520076306,0.075248575,0.647315869,9.051346334,0.27854401,5.357142857,76.10217566,77.45065044,29.18205206,9.375388616,14.7461768,4.960281496,13.15237038,2.571412532,19.26740254,5.091410661,5.133964612,4.460425102,2.990599911,0.834357897,2.80572072,0.367873258,2.217989162,0.374872314,0.604779846,0.135370297
P,0.626880249,16.48356413,0.297877772,2.678571429,49.47650765,23.42939543,72.39590682,26.57163243,50.63052549,32.05856907,20.66990874,4.501707417,17.83812194,4.70614449,6.182008813,6.40078577,4.75444102,3.423096625,3.527241796,0.387746717,2.997273555,0.433800773,0.806910376,0.178766332,0.716389891,11.57168302,0.308356372,6.25,66.56883003,40.51255276,60.2133663,20.96159421,27.75433144,10.32342156,25.10766831,5.325477955,29.08952828,6.375954844,6.209541592,4.987220902,5.162265375,1.959298069,4.347161912,0.564862271,3.267517227,0.560715886,0.835010465,0.20041434
P,0.520954645,16.28452064,0.247054371,4.464285714,59.49770901,21.61730155,85.28742183,32.59641028,42.39093308,33.465489,12.73492788,2.375559665,13.56480081,2.574766775,5.276101596,7.103870728,3.415297667,3.091285349,2.337614754,0.252861079,1.937584037,0.276168456,0.541964691,0.105252459,0.640165728,12.92278699,0.262231773,7.142857143,90.57209748,43.21224161,54.32063585,16.04899916,24.63580057,9.868180278,17.08580554,4.102556724,18.35241868,6.554120199,5.527874935,5.589195245,3.807807888,1.754960228,3.192333978,0.439986868,2.46105454,0.37303352,0.648391643,0.124455596
P,0.671853333,7.607978234,0.241552389,4.464285714,79.5191917,80.10446843,32.01692318,10.51336882,11.38311835,2.652668655,10.3452344,2.435017906,9.63787514,2.190687384,5.438680089,4.748558575,2.242241413,0.825312139,2.036341867,0.244002385,1.773971765,0.215145357,0.457325425,0.083106021,0.670700734,7.472852235,0.249343052,4.464285714,80.23088518,79.06315784,28.72015685,10.55916423,13.01862243,2.282848969,12.20918303,2.204671761,13.93101778,2.856306281,5.350918121,4.630694138,2.537838541,0.82265353,2.198274766,0.289080414,1.762441957,0.258201408,0.449876892,0.130431052
P,0.617364158,10.68393589,0.227912492,4.464285714,71.71941823,67.5143722,62.58391574,17.4031998,27.10953008,15.75922193,10.10554322,1.749067705,9.571552675,2.041886673,5.387680579,6.127486871,2.720976593,2.261797581,1.968380577,0.271120588,1.551145037,0.240837188,0.409075794,0.088107467,0.642862403,9.184412626,0.244694632,4.464285714,74.69084156,78.56372671,45.36090542,20.46508331,18.43869055,5.825410811,12.10292123,2.937421972,12.33361614,2.850088557,5.329983036,5.416337278,2.710320149,1.631684589,2.057028202,0.200138597,1.752723246,0.227387633,0.47140462,0.100392065
P,0.600859211,11.17136708,0.211145701,5.357142857,69.33120054,78.39938029,49.96090025,13.78308952,30.97648418,20.35865333,9.584465831,1.527872723,8.564889721,2.70903083,5.230046948,5.248216119,2.362127933,1.963002086,1.617708956,0.219651653,1.264684061,0.229409504,0.321520674,0.084185301,0.604321955,8.839434666,0.235623018,5.357142857,71.67973898,82.90655578,37.02051314,7.056152823,18.54391902,6.179042874,11.9571963,3.486147943,13.53836669,3.303926962,5.109273951,5.175059314,2.532604653,1.440412154,1.848187323,0.274402453,1.481253169,0.164713021,0.409070912,0.088049712
Q,0.483083255,11.42847477,0.126057083,10.71428571,71.75106941,74.90943096,60.52189381,38.91201659,5.239278663,1.87335558,2.951852113,0.793216727,2.99878173,0.638683134,4.108449466,6.275126022,1.057785894,1.358139552,0.534329358,0.07838015,0.436149718,0.064044901,0.107649338,0.018340949,0.569720843,10.22821473,0.128297405,10.71428571,84.5026312,75.75305999,40.48957248,20.29589232,12.90664968,2.196049384,5.516512345,1.874937494,3.884062504,0.866631347,4.331052093,5.780362234,1.128123422,1.336977445,0.553490555,0.100749035,0.411065305,0.056224724,0.112482969,0.03201861
Q,0.368514629,12.22657335,0.100872802,9.821428571,101.7475103,71.09059062,32.93565263,16.25796431,5.028859916,3.07094604,2.037133742,0.499144241,2.090302966,0.400669637,3.061577349,5.88692463,0.689096129,0.976249634,0.389959272,0.152046662,0.29891455,0.099151558,0.072368489,0.022792423,0.360419229,13.86656214,0.093547663,9.821428571,104.527567,62.44621703,38.63237383,21.67164114,5.054676905,2.651592604,3.523657625,1.165303428,3.098891794,0.81558914,3.088002981,5.814284269,0.760238751,1.113460367,0.324181655,0.12577505,0.21214257,0.042901303,0.053160157,0.015334326
Q,0.39280923,12.46472999,0.098287941,10.71428571,110.0896283,64.01774311,17.96030319,9.325712512,4.828506774,2.491362104,2.450790351,0.521586085,1.821223326,0.3288363,3.288705032,5.8030315,0.660147553,0.770722556,0.369410311,0.104953867,0.30204721,0.057643988,0.078886055,0.015025862,0.385154685,13.31796967,0.099823352,10.71428571,111.6950529,58.20123578,25.91931466,10.87925829,10.6842408,3.31637042,3.704651714,0.961825729,3.687322953,1.082861001,3.329045918,6.391835526,0.821512626,1.37049544,0.368230063,0.185220283,0.237408424,0.045411164,0.062141966,0.012206991
Q,0.487603752,11.33210549,0.125795011,10.71428571,97.2311201,72.13894997,30.13520383,17.63866862,8.289263482,3.011683311,3.578528141,1.047951282,3.349483092,0.76694351,4.006307746,5.645177461,1.039347015,0.939439777,0.597139684,0.123706415,0.460418945,0.173327659,0.118986215,0.044106895,0.470782692,11.55091686,0.114336351,10.71428571,104.9346006,67.86038468,17.30971431,7.672557946,9.161074278,2.384823538,3.676395124,0.991713996,3.697034018,0.702727116,3.791073817,5.305217995,0.936910795,0.833654834,0.548913722,0.175423452,0.395096408,0.07988503,0.094197772,0.023296299
Q,0.445142666,13.4637931,0.097458779,10.71428571,103.1719983,68.82983034,24.98476373,19.37442669,4.036760836,1.561063471,2.487821556,0.677082673,2.02934222,0.446292933,3.898391988,5.744047509,0.691487771,0.640523955,0.376110171,0.109008562,0.313706028,0.083611332,0.084534664,0.028205051,0.424860352,13.7902331,0.096825125,10.71428571,103.5921499,68.95314887,25.56172921,16.93521823,4.84655497,1.025880972,3.318382529,0.993288095,4.108306704,1.37562571,3.790203532,5.792871808,0.780110114,0.817797841,0.384030775,0.209067053,0.246624181,0.042924299,0.063273134,0.016238326
Q,0.438464392,11.5248306,0.100812311,8.928571429,93.81012188,82.79011133,19.20440384,14.06165465,3.679524092,0.819390629,2.458890603,0.672562268,2.32065318,0.585342947,3.495495934,5.01280408,0.666738452,0.471977845,0.40807807,0.074175626,0.304962506,0.062592638,0.077024976,0.018205107,0.420284526,12.38375874,0.10136816,9.821428571,98.8904175,75.79261296,25.59649263,13.93319622,5.748336747,1.42112444,3.037983587,0.98620114,3.980638131,1.094913818,3.512915146,5.364457721,0.802222686,0.778301111,0.402339057,0.130589006,0.266175238,0.05353751,0.064143804,0.019061128
Q,0.42022549,13.18353532,0.099478951,11.60714286,101.2428022,70.73872269,26.8045217,17.61711242,5.627807471,2.028664466,2.252063173,0.513329975,2.021229675,0.415450444,3.588790542,5.284609181,0.7380032,0.738009109,0.393403746,0.079054265,0.312767329,0.073949042,0.077714345,0.02197502,0.392238205,13.15911757,0.095895264,11.60714286,104.932433,64.35068716,29.58674721,19.94376503,8.623073748,3.635220586,2.484867903,0.623831241,2.579870919,0.59171335,3.502238743,5.689702739,0.789701866,1.020948448,0.359117069,0.162559788,0.240689156,0.059388109,0.05972235,0.017234391
Q,0.447992186,13.38008091,0.113004459,10.71428571,92.67723608,70.58189563,38.20429398,28.01039737,5.861278952,1.534657811,2.766789883,0.600580043,2.519067289,0.529373914,3.753699375,6.453347113,0.875032137,1.182287559,0.46691824,0.077592918,0.373899604,0.069365088,0.091228284,0.018771779,0.441732986,12.97621454,0.100984472,10.71428571,104.5604525,56.6027492,36.48726418,26.02116865,7.817577668,2.679983938,3.223502601,0.783632788,3.28988802,0.879187231,3.780695828,6.938901058,0.851395868,1.431014424,0.400073829,0.160858678,0.279909103,0.061350901,0.071510253,0.020530797
Q,0.540886011,10.38794718,0.127621958,8.035714286,93.83503902,81.25885413,10.49029976,8.754171149,4.40215267,1.996410151,3.443985391,0.685572929,3.044271131,0.62704944,4.02071589,4.449812924,0.776045435,0.316194222,0.623010659,0.090446023,0.511667199,0.076717253,0.135942637,0.044286818,0.523613466,12.08690358,0.107660654,8.035714286,104.3537479,69.43087669,10.97215695,7.242723936,5.745650363,1.403663592,3.404151161,0.760590684,2.650212563,0.727265153,3.974272084,4.610182709,0.769690686,0.518406772,0.470264282,0.068431639,0.378066295,0.054274362,0.104581642,0.022971525
Q,0.472788615,10.64076452,0.111806936,10.71428571,95.2554362,77.14009827,25.93544844,11.05111387,7.345816371,3.417187584,3.052234188,0.847399002,2.226839337,0.384864725,3.549159793,4.748896668,0.822550523,0.874218247,0.47060704,0.066760277,0.370230044,0.055301303,0.096373193,0.022428013,0.46531767,11.70666887,0.105006668,10.71428571,100.9303825,71.89937753,21.60663881,8.0393604,7.855401244,3.870915923,3.188330523,0.536676145,3.047736808,0.577108121,3.552263061,4.839395575,0.791479622,0.855995901,0.429019122,0.08973164,0.33004165,0.067301625,0.085244508,0.021982165
Q,0.467051155,10.26604636,0.109694604,8.928571429,89.01249548,87.56441665,14.43351562,11.78031781,4.360018422,1.534771634,2.633037072,0.612083499,2.5871911,0.502894938,3.807498455,5.75269768,0.682827583,0.520081197,0.442213158,0.057993968,0.357021928,0.059460058,0.096044952,0.024904729,0.467213683,11.69039737,0.099852618,8.928571429,96.22174954,77.94113232,17.79882592,13.14611083,4.268759592,1.229457265,3.416943138,1.008165519,2.729483497,0.696588045,3.957182455,6.208523051,0.706050532,0.690857877,0.394502637,0.099088246,0.308129442,0.065027655,0.077471163,0.017893226
Q,0.468857979,11.91543302,0.116662496,8.928571429,103.7858352,66.56228769,21.37075954,13.42377712,6.864608106,2.618819958,3.103521139,0.707063225,2.889627281,0.500771163,3.938279748,5.483359069,0.858273248,0.756240329,0.546469206,0.074714325,0.452955837,0.090523443,0.116788518,0.03329625,0.460004673,11.81634883,0.103381605,8.928571429,106.381823,65.89223309,14.90154254,6.909230627,4.557360252,1.276804461,3.355845355,0.841181354,2.597241625,0.765928784,3.7331647,5.158129829,0.726377038,0.5829529,0.428943761,0.077779548,0.35094212,0.073632323,0.09410808,0.025447616
Q,0.507931314,10.61444723,0.108990915,8.928571429,92.03683014,83.54860761,12.35549416,5.702199664,4.343897514,1.665596359,2.52294972,0.512761391,2.56387442,0.625210102,3.944423733,5.24093117,0.663175902,0.411949851,0.470605987,0.069221863,0.384345483,0.058602157,0.100717838,0.025903614,0.516436104,9.888075009,0.107200959,8.928571429,91.65759529,82.85190088,8.039811081,2.193355013,5.701392391,2.141730675,2.693757944,0.645448588,2.595155454,0.609983868,3.918716037,4.89890075,0.646711791,0.421371603,0.41457507,0.054507066,0.340158872,0.055053891,0.090104739,0.022750018
Q,0.416365837,12.65948563,0.101211172,10.71428571,102.5039685,74.80952718,14.92845601,9.970269116,3.588471478,1.078745897,2.296795316,0.412677476,2.059553121,0.389037955,3.430582775,5.512716147,0.601393931,0.436060167,0.418165597,0.05601618,0.354910059,0.049558737,0.094653643,0.021970525,0.416184961,12.76730236,0.093133593,10.71428571,103.9642674,73.84699524,11.26696765,5.057458993,5.135480439,1.448214904,2.806807152,0.524135984,2.375933818,0.462302649,3.37391845,5.206792656,0.596926215,0.517131584,0.352073781,0.078565344,0.265344346,0.037653192,0.066034381,0.015347252
Q,0.499975432,10.39103224,0.124341479,8.928571429,93.46395122,83.92654163,10.57693409,5.765281055,4.438408019,1.219860536,3.650488643,0.700794596,3.021610437,0.773174989,3.7642076,4.733415586,0.779668139,0.370163469,0.584915386,0.06663084,0.467866679,0.066777914,0.118588551,0.026147462,0.462602193,10.91790301,0.109714293,8.928571429,99.56726683,77.61723561,13.02437889,6.522682572,5.73667066,2.290302106,3.029641331,0.952863972,2.984824152,0.76329991,3.697058822,4.868213628,0.757778179,0.520235336,0.481385139,0.064227919,0.399267997,0.064187982,0.101426823,0.020189847
Q,0.439138216,11.29043331,0.101507556,8.928571429,99.77558511,76.88336032,16.71262523,11.27652752,5.210462211,2.024564797,2.645201721,0.691284329,2.399439947,0.52459833,3.380337734,5.196504458,0.67526263,0.552930488,0.403907653,0.047206746,0.331177842,0.054322499,0.08613924,0.023842398,0.420951554,11.86234402,0.097003234,8.928571429,104.2758196,72.40281764,14.16165942,6.817392326,5.520111347,2.771502268,3.295291218,0.846906962,2.627593452,0.641442179,3.319897541,5.133794926,0.651386983,0.634454454,0.391208883,0.097598912,0.288976318,0.063953318,0.07697384,0.019129449
Q,0.440338934,12.16222643,0.099916979,8.035714286,103.616726,66.25244314,24.68944542,17.75395591,3.862055175,1.079613286,2.828222365,0.801263626,2.380727676,0.682729587,3.677255297,6.064900992,0.685951798,1.063226811,0.375516434,0.218039544,0.28385022,0.113774391,0.070918222,0.021343934,0.428820886,11.91460683,0.097046675,8.928571429,107.3685948,57.50503242,30.79734289,19.36327124,7.040230486,1.754731022,3.163418901,0.844081571,4.018455293,1.179379463,3.708394658,6.888567246,0.753193977,1.534713897,0.323643065,0.293356059,0.228547243,0.103702448,0.063414029,0.023380124
Q,0.416174774,11.55304355,0.098363798,8.928571429,99.85967531,75.42544671,18.61429151,13.87917424,5.945742651,1.751816075,3.386466177,0.557684848,2.513196458,0.589391158,3.489087168,6.219653666,0.644391286,1.029747647,0.342465533,0.194488999,0.270351332,0.117114724,0.071022601,0.037929131,0.399924663,11.67725707,0.093294259,8.928571429,105.4287956,67.3896837,23.2861902,11.42189978,5.536245789,2.8660721,2.574763651,0.554754635,2.199487417,0.466849718,3.522763589,6.828370975,0.63770917,1.126388023,0.318385129,0.276417525,0.236951978,0.105031645,0.058387767,0.022617673
Q,0.465500567,10.19067746,0.099330907,8.928571429,90.44508006,80.64036111,28.1964049,13.42828264,5.905498269,2.448351486,2.100628578,0.505270833,1.827162235,0.500971528,3.59737012,5.642815647,0.66954043,0.998467491,0.34063677,0.047326125,0.277365437,0.037044974,0.070794414,0.017856622,0.448561542,12.19250859,0.098843953,9.821428571,99.52111352,66.52261604,38.59010174,13.08612361,6.923409568,4.298313027,4.404148366,0.900804853,2.824089816,0.851030891,3.733833757,6.746666515,0.784252618,1.636910004,0.334950918,0.224532265,0.224229221,0.070016404,0.057626037,0.01463384
Q,0.397181793,12.1948381,0.103782072,8.928571429,106.8690438,60.60845859,33.20916667,15.69176877,6.826465653,4.028399193,2.74504045,0.996855456,2.225659793,0.365759903,3.553595636,6.86617642,0.802967612,1.317993092,0.407514545,0.094327171,0.317594815,0.070085093,0.084381281,0.018422216,0.378163402,13.52331339,0.106745408,8.928571429,110.8740117,53.3686546,32.85918051,17.6769689,6.656522457,4.551736868,5.744434244,1.147592952,3.971456252,1.227830109,3.449791433,7.272196309,0.815161257,1.714610367,0.398422386,0.45904058,0.277455066,0.178402913,0.066563134,0.022301955
Q,0.413179918,12.7560874,0.096883741,8.928571429,104.3412922,63.33802828,30.75664038,21.18794751,5.511451228,2.376165409,2.697844807,0.580570633,1.805358986,0.367747452,3.624455184,5.655951164,0.71520404,0.843902325,0.352488205,0.055272389,0.285354677,0.06196639,0.076879153,0.020252433,0.395527538,13.71874947,0.102871702,8.928571429,106.1322496,59.87026451,32.55496753,21.07369552,8.235233382,2.653139207,5.310957603,1.474647308,4.313923544,0.620360702,3.499746663,5.873125144,0.793881791,1.289351299,0.36514666,0.272572357,0.240250155,0.067296398,0.068062134,0.015340774
Q,0.421245695,12.70230236,0.095577143,8.035714286,100.3079936,59.68139899,41.23232444,29.23186233,3.917240332,1.597910027,2.118301945,0.557005164,1.882959739,0.422899738,3.754069907,6.936125146,0.7362914,1.254752763,0.34811893,0.083319831,0.268669812,0.069938231,0.069708334,0.029093386,0.392916289,14.01016989,0.096315694,8.035714286,105.0684061,52.46450018,44.32930469,26.717749,4.952594938,3.103694333,3.942601784,0.678348171,2.357499596,0.436175339,3.665318916,7.654080761,0.772919962,1.648586636,0.32372382,0.23129171,0.225994172,0.074369128,0.055376387,0.017915665
Q,0.435678633,11.58595428,0.097725784,8.928571429,107.0312653,63.84425595,25.33706545,14.06218486,6.263363444,1.946729758,2.941955019,1.131636863,2.03668669,0.348197014,3.618555275,6.255226051,0.746588141,1.103878677,0.380048166,0.101304776,0.301841321,0.062399869,0.078180712,0.020735495,0.435406029,12.46375919,0.100986778,8.928571429,108.2627572,62.21290003,25.01799223,13.00851591,7.715667887,3.049547618,6.130565838,1.526494341,3.424159968,1.27225751,3.617485475,6.662443565,0.832357403,1.515878903,0.381892588,0.352986366,0.237220237,0.063390241,0.056208972,0.012843839
Q,0.424769034,13.16125263,0.101317088,8.035714286,97.1913093,70.38478565,37.3132722,19.33733351,4.07150332,2.914936385,2.217740293,0.45204896,1.964062713,0.413666714,3.647365277,6.105351353,0.753671517,1.142097572,0.365315942,0.061141874,0.294437861,0.051443356,0.075176154,0.017344763,0.415590685,12.45218953,0.097324732,8.035714286,105.1025077,59.38254376,35.82105895,18.20982952,6.051928143,1.584688266,3.536642227,1.375837474,2.32433619,0.506222182,3.676592754,6.645322415,0.776444942,1.423022733,0.316800023,0.136515644,0.242026588,0.05308128,0.064157916,0.01223671
Q,0.448268837,9.951257623,0.097100527,8.928571429,90.48222023,87.61424514,15.54004181,5.501099905,3.620047426,1.577125241,2.139872891,0.484373138,1.776151436,0.319646569,3.666434879,5.902058839,0.549942899,0.459134152,0.370167144,0.077721453,0.301597279,0.073117368,0.076756315,0.023250874,0.446157353,10.52555999,0.092897257,8.928571429,95.46276118,82.16467782,15.33340914,6.393403321,3.922469978,1.437726804,2.271863223,0.623612538,2.102934252,0.535413324,3.72830804,6.24352438,0.573720949,0.647508227,0.341694824,0.088215239,0.256360935,0.041464034,0.067674227,0.020598078
Q,0.461232454,11.71520924,0.096381369,8.035714286,94.60659768,78.92110269,22.35534102,14.40567117,3.094898948,1.013318334,2.058310043,0.459926147,1.908491225,0.401700631,3.722257005,5.555352538,0.610984939,0.571382186,0.371603547,0.078162675,0.300615497,0.070102476,0.076766478,0.020527456,0.449045666,12.58259703,0.093019809,8.035714286,98.36809024,73.34550957,27.95949849,12.77671235,3.766065856,1.919644564,3.131094796,0.895341722,2.025405691,0.465146444,3.710313905,5.978338655,0.649709021,0.83058706,0.324407328,0.083647235,0.245258626,0.036906929,0.06359277,0.013978305
Q,0.480542864,11.03441024,0.09648764,8.035714286,97.95551238,74.13348878,26.15095597,13.85932903,6.075398848,1.653936301,2.648061581,0.565077711,2.381061178,0.479411755,3.704066005,5.327441033,0.701225172,0.87178577,0.352840638,0.084973419,0.269999539,0.07093056,0.069023927,0.022597385,0.445582816,12.0776108,0.09095775,8.035714286,106.4842999,62.54925253,29.10735176,11.2421086,3.14560475,1.724286936,2.623114192,0.759156158,2.560620326,0.653532497,3.582291816,5.366071632,0.62618118,0.839310825,0.319996013,0.145494515,0.244227194,0.060383985,0.061907807,0.018923468
Q,0.401973077,13.6851301,0.105297507,8.928571429,102.4381265,59.73919515,43.14103397,18.36011414,6.435396419,4.491279434,2.489072813,0.868712612,2.19909247,0.440876644,3.672433706,5.843330941,0.809142118,1.081765501,0.405123064,0.08349251,0.32163597,0.050376534,0.081211982,0.017129908,0.382711135,14.37943109,0.096770802,8.928571429,105.7248329,56.82787488,40.84475012,18.02013559,7.131599842,3.638406749,3.701846187,0.969804705,1.704931554,0.359738691,3.494515667,5.823994231,0.758336689,1.161519414,0.320615392,0.070510551,0.247331032,0.042951613,0.062333518,0.01705686
Q,0.466556546,10.8341782,0.102571626,8.928571429,89.2211287,83.51678306,27.79609052,14.04394394,5.689930469,2.075816635,2.211749416,0.511305694,1.71887813,0.415368514,3.785512501,5.382868121,0.682241375,0.712061936,0.360257185,0.060550403,0.304130995,0.058036023,0.083812311,0.022834563,0.45820515,11.12402393,0.094178643,8.928571429,94.35396255,78.29213179,28.84485188,9.513901938,5.187906573,2.485076553,1.864545018,0.410802443,2.003883693,0.412515428,3.754585849,5.500034835,0.649411237,0.705195459,0.319506288,0.076685384,0.241653986,0.029533014,0.06595726,0.010972462
Q,0.494263777,10.61092101,0.100986274,8.928571429,100.9173408,75.80501817,18.51607319,9.991518464,7.908162592,1.455790563,4.434055272,2.234918014,2.031923564,0.340799302,3.644644035,4.764718951,0.769924287,0.918531195,0.383950166,0.083072808,0.306417766,0.062594036,0.079572373,0.021617078,0.476938415,11.50625022,0.098309998,8.928571429,103.6851376,70.62711782,23.92896877,13.3818504,7.303079203,2.296965636,5.044061559,1.311746223,3.362385259,0.92723703,3.623000003,5.0957862,0.824771974,1.065007902,0.381610502,0.171043327,0.243717089,0.059016388,0.059893531,0.014813762
Q,0.526792978,8.976951846,0.123538042,8.035714286,86.33344806,78.97287015,32.42524895,13.50902309,11.64102592,5.395418395,3.27598503,0.905060204,2.994794486,0.809960049,4.23467708,5.617713021,0.997357802,1.321685654,0.532275338,0.085139516,0.414873321,0.084438177,0.103212592,0.02648016,0.519000909,9.144665898,0.110264856,8.035714286,95.66854292,74.99941832,20.85428333,4.534636922,9.048352719,2.516278129,4.020453591,1.360679471,2.440912992,0.626199262,4.06040842,5.537093704,0.860266706,1.114818962,0.423413919,0.089896659,0.339471889,0.0648345,0.085632498,0.022436838
Q,0.471132578,11.43332108,0.094805891,8.035714286,99.7836794,74.06639866,17.58480832,16.42490448,4.724864027,2.076370511,2.860976117,0.825636108,2.045278952,0.611806458,3.533477311,4.785038904,0.634524799,0.596208902,0.377887361,0.07203003,0.27468993,0.045469993,0.067463446,0.010660182,0.432066469,12.64931735,0.090277138,8.035714286,103.5240415,69.8858447,19.04156969,17.08684413,6.409406057,2.848231543,4.802815604,1.578517199,2.400699936,0.569954821,3.453722843,5.22471392,0.648287901,0.900482808,0.285044975,0.107790833,0.20054778,0.034976286,0.052991988,0.013665524
Q,0.551858561,10.0311799,0.121725476,8.035714286,104.3155449,57.73534227,28.85502897,13.67059806,9.858509487,2.932812862,4.318138061,1.126569312,3.542577322,0.60408614,4.483894656,5.428809944,1.104472924,0.935275245,0.611200584,0.08974744,0.470190988,0.056785326,0.127301548,0.020119324,0.543179937,10.11680223,0.111262053,8.928571429,104.1042772,60.61283158,27.67241913,10.32661903,8.283604395,4.712635636,4.558990372,1.50523384,3.07477232,0.638362284,4.249169292,5.343669351,0.980073589,0.975636491,0.497203399,0.098223475,0.375473111,0.059820746,0.100227888,0.029415302
Q,0.456851381,13.30789198,0.096624213,8.035714286,103.177811,64.78788976,28.30147864,23.25890617,4.721045214,1.318803435,2.466120229,0.528587809,1.974995117,0.452283735,3.565444987,5.241621619,0.684107042,0.758525585,0.362836264,0.059847517,0.310938868,0.050945276,0.082104969,0.020719039,0.421113424,13.88133324,0.09538044,9.821428571,104.9571046,61.8309983,32.59430358,21.15636072,4.952617471,0.772864317,5.103751293,0.6308384,3.019665169,1.304665041,3.501557299,5.440746669,0.731864728,1.133761458,0.307929805,0.161428415,0.239762771,0.046557273,0.066610854,0.015106372
Q,0.474704241,12.63848772,0.100852024,8.035714286,104.6236355,62.18709444,27.22786728,15.11584437,7.16329498,2.264196803,2.940502723,0.908669461,2.063970312,0.483930688,3.882382971,5.344033586,0.810840619,0.978907373,0.383591797,0.101516977,0.301992427,0.074167176,0.074285558,0.018409303,0.444820929,12.62112669,0.09254245,8.035714286,107.8409882,62.14736533,23.56795994,8.619742806,5.639169919,2.804266492,2.634069322,0.499279172,2.496038879,0.807083255,3.597652526,5.423213876,0.704494621,0.901524732,0.316539749,0.127584111,0.242433178,0.064013216,0.065924823,0.019500636
Q,0.400575403,12.80949636,0.122347865,8.035714286,102.5895439,62.88296519,37.22652738,19.22871701,12.17010373,0.916771718,10.01508367,1.161132131,6.99125205,0.875281855,3.60944566,7.058506117,0.964025834,2.475261207,0.42824181,0.811273519,0.224192841,0.195406182,0.048330503,0.019045886,0.381711139,13.69659289,0.10966279,8.035714286,104.2493539,61.78386982,38.89630309,16.61945766,6.07978256,3.525872714,7.201634856,2.437104522,8.186617948,1.584569009,3.433747479,7.101610235,0.834751598,2.135442186,0.347293054,0.647466029,0.190119423,0.160580146,0.047662429,0.026477167
Q,0.458176681,12.5245502,0.106839609,8.928571429,104.3733506,68.01026046,20.14995378,17.07497802,8.085517769,3.217230697,6.664017107,1.787195379,3.519458782,0.497090583,3.822503575,5.761113802,0.794565965,1.161710624,0.386260866,0.252474098,0.258330901,0.09655159,0.063088748,0.026657745,0.434727283,13.20865233,0.094845424,8.928571429,104.9892879,67.94153037,20.7202156,15.24460752,4.675575367,1.769778302,4.397583295,1.343896011,4.790809764,1.681895886,3.704447162,5.719117079,0.689432319,0.91596415,0.318304188,0.234814129,0.197404772,0.070943652,0.050115596,0.014669482
Q,0.475557321,11.29482858,0.097202915,8.035714286,96.85684712,69.94273374,33.65411097,17.91988304,9.447548994,1.92805814,2.569007283,0.893684707,1.742298464,0.406733226,3.709203607,5.557551462,0.735076272,1.178627379,0.32484622,0.094010931,0.232603496,0.037238641,0.056932638,0.012412506,0.451686782,12.91319457,0.093214668,8.035714286,99.73433764,67.18677956,34.13837846,17.79127287,7.720070905,1.58762606,3.344994792,1.77027271,2.001905433,0.537074615,3.628083846,5.603962118,0.69131528,1.149729884,0.270729561,0.11139331,0.210050365,0.051419055,0.055986857,0.014515373
